text	label
thanks for giving me assistance	thank_you
i appreciate that	thank_you
thank you very much	thank_you
i am thankful for the answer	thank_you
thanks for answering my question	thank_you
thank you for your time	thank_you
thank you so much	thank_you
i really thank you	thank_you
i'm grateful	thank_you
that's all i need, thanks!	thank_you
your answer is appreciated	thank_you
i'm happy with your answer	thank_you
thank you very much for the assistance	thank_you
where can i obtain a w2 form	w2
can you locate my w-2	w2
where can i get the form i need to do my taxes, please	w2
i need to know where to get w2	w2
i would like to get the forms to file for my w2	w2
i need help getting a w-2	w2
can you help me find my w-2	w2
please tell me where to get the w2	w2
can't find w-2	w2
tell me where to a w2 form	w2
is my w2 available at the post office	w2
how do i get a w-2	w2
where do i find the irs form that tells me the amount of money i owe them	w2
i need to download my w-2 form	w2
where should i go to get a w2 to do my taxes	w2
where can i get a w2 form	w2
i need to know where to get a w-2 form	w2
have i been sent my w-2 in my email	w2
where can i locate my w-2 form	w2
where are w-2 forms given	w2
where do i get my tax papers	w2
where can i get the form for my taxes	w2
help me get w-2 form	w2
assist me on where to go to get my w2 for tax reasons	w2
can i get a w-2 from the post office	w2
where can one receive their w-2 form	w2
where do i get the form that shows my wages for the year for taxes	w2
where do i go to get my w2 for tax reasons	w2
how do i get a w2	w2
what do i do if i need my w2 for my my taxes	w2
can you tell me the process for obtaining a copy of my w2 for my taxes	w2
can i get my w-2 online	w2
who has the tax form that shows my wages	w2
where's my w-2	w2
where can i get my w2	w2
where can i get the employment document that i need to do my taxes, please	w2
where should i look for my w-2	w2
where do we get our w2 forms	w2
where can i find my w2	w2
how can i get my year end summary for taxes	w2
where would my w2 be found so i can do my taxes	w2
do you know where my w-2 is	w2
please check to see if my vacation request has been updated	pto_request_status
what's my day off request's status	pto_request_status
do you know if my vacation request is still pending	pto_request_status
was my day off request approved	pto_request_status
has may supervisor approved the vacation days i asked for	pto_request_status
please check to see if my vacation has been approved	pto_request_status
has my vacation request been approved	pto_request_status
i want to know the status of my vacation request	pto_request_status
how is the approval of my day off progressing	pto_request_status
did my vacation get approved yet	pto_request_status
please find out the status of my vacation request	pto_request_status
can you let me know if my vacation was approved	pto_request_status
am i approved for vacation yet	pto_request_status
has my request for vacation days been signed by my supervisor yet	pto_request_status
how is the approval of my day off going	pto_request_status
tell me if my vacation was approved yet	pto_request_status
update me on my vacation request	pto_request_status
any status update on my day off request	pto_request_status
is the request for vacation i filed with my manager at intel approved yet	pto_request_status
has my vacation request been acknowledged	pto_request_status
did i get my day off	pto_request_status
i requested some vacation time; has it been approved	pto_request_status
any news for me regarding my day off request	pto_request_status
give me the status of my vacation request	pto_request_status
can you find out if my vacation time off request has been approved or not	pto_request_status
has my request for time off been approved	pto_request_status
what is the day off request status as of now	pto_request_status
has my vacation request been approved yet	pto_request_status
has my vacation been ok'd	pto_request_status
have they recieved my vacation request and approved it	pto_request_status
have i been approved for vacation yet	pto_request_status
do you know if my vacation was approved yet or not	pto_request_status
is my vacation approved	pto_request_status
i need to know status of my day off request	pto_request_status
update on vacation request	pto_request_status
did you hear back about my day off request	pto_request_status
i need to know the status of my day off request	pto_request_status
will my vacation be approved soon	pto_request_status
was there any progress on my vacation request	pto_request_status
has the status of my vacation request changed	pto_request_status
is walmart going to let me take the vacation time i asked for	pto_request_status
are they going to let me take vacation	pto_request_status
tell me about my vacation request	pto_request_status
please erase everything on my to do list	todo_list_update
get rid of my to do list	todo_list_update
take everything off my to do list please	todo_list_update
please include feeding the fish on my to do list	todo_list_update
on my big project task list please add paint shutters in spring	todo_list_update
please put babysitting on my to do list	todo_list_update
please be sure to put folding laundry on my to do list for me	todo_list_update
remove laundry from my to do list	todo_list_update
please clear out my whole to do list	todo_list_update
i need to add the chore of vacuuming to my task list	todo_list_update
add cleaning to my to do list	todo_list_update
please put dusting on my list of things to do	todo_list_update
if you could remind me about doing laundry i would appreciate it	todo_list_update
to my domestic task list please add paint kitchen	todo_list_update
hey just take off everything from my todo list	todo_list_update
take dishes off the to do list	todo_list_update
cleaning needs to go on my list of things to do	todo_list_update
put cleaning on my to do list	todo_list_update
erase my to do list	todo_list_update
cross grocery shopping off the todo list	todo_list_update
remove grocery shopping from todo list	todo_list_update
please put cleaning on my list of things to do	todo_list_update
you can remove vacuuming off the todo list	todo_list_update
delete everything from the task list	todo_list_update
take grocery shopping off my todo list	todo_list_update
please delete the items on my to do list	todo_list_update
can you kindly clear my agenda list	todo_list_update
put clean refrigerator on my spring cleaning to do list	todo_list_update
please add laundry to the chores	todo_list_update
will you please put remember to drop off at the dry cleaner's to my current to do list	todo_list_update
throw mopping onto my to do list	todo_list_update
can you add laundry to my to do list	todo_list_update
put laundry on my to do list	todo_list_update
on my to do list, add exercising	todo_list_update
please remove laundry from my list of chores	todo_list_update
remove all items from my to do list	todo_list_update
add grocery shopping to my to do list	todo_list_update
add grocery shopping to my list of things to do	todo_list_update
please note vacuuming on my to do list	todo_list_update
please include laundry on my to do list	todo_list_update
add wash the dog to my list of things to do	todo_list_update
on my to do list, i need cleaning added	todo_list_update
please also list wash laundry on my to do list	todo_list_update
i need to report a lost card	report_lost_card
i would like to have my card reported as stolen	report_lost_card
my card is lost please report it	report_lost_card
someone stole my card	report_lost_card
please report my stolen card	report_lost_card
my visa was stolen	report_lost_card
what is the route to take to report a lost card	report_lost_card
immediately the credit card company must be told that i lost my card from them	report_lost_card
where do i report that my card was lost	report_lost_card
set up a report for a lost card	report_lost_card
i need to report a stolen card, please	report_lost_card
my card was stolen, how do i report this	report_lost_card
my visa card was stolen	report_lost_card
i would like to report my american express card stolen	report_lost_card
i can't find my discover card, how do i report it	report_lost_card
i need to report that my card is lost	report_lost_card
i have to report my card as stolen	report_lost_card
how do i report the card as lost	report_lost_card
i have a card that was lost i need to report	report_lost_card
i need to replace my lost card	report_lost_card
i have lost my card, what am i supposed to do	report_lost_card
my visa card got stolen	report_lost_card
oh no, report my card, it's stolen	report_lost_card
walk me through the process of reporting a lost card	report_lost_card
please tell me how to go about reporting a lost card	report_lost_card
is there anyway, i can report my card being stolen	report_lost_card
who do i report card theft to	report_lost_card
i want to report my card as lost	report_lost_card
i need help since someone stole my card	report_lost_card
can you report a lost card for me	report_lost_card
i can't find my visa card and i want to report it as lost, please	report_lost_card
can you show me how to report a lost card	report_lost_card
i need to report that my card has been lost	report_lost_card
my card is lost, i would like to report it	report_lost_card
my visa has been stolen by someone	report_lost_card
my report card was stolen	report_lost_card
someone stole my mastercade	report_lost_card
what are the steps to take to report a lost card	report_lost_card
i need to report credit card theft	report_lost_card
my capital one visa was taken without permission	report_lost_card
file a report for a lost american express card	report_lost_card
what do i do if my visa card got stolen	report_lost_card
i think my visa card was stolen	report_lost_card
lost report card, need new one	report_lost_card
tell me the weather	weather
is it going to be sunny today	weather
how is it outside	weather
want to know the weather	weather
what is the forecast for this week	weather
what's today's weather going to be	weather
what was the temperature yesterday	weather
what's the current weather situation for tallahassee	weather
what is the temp right now	weather
tell me how the weather is	weather
when is it going to rain again	weather
will it freeze tonight	weather
are there any tornadoes coming soon	weather
is it snowing right now in richmond, va	weather
is sparks experiencing bad weather right now	weather
how much snow will we be getting tomorrow	weather
what does the weather look like	weather
tell me the weather for today	weather
how's the weather in seattle	weather
current weather	weather
what's the current weather	weather
how's the weather in tallahassee	weather
what kind of weather can i expect now	weather
what will the temperature be tomorrow	weather
what's the weather	weather
is it going to rain tonight	weather
will it get over 90 degrees today	weather
can you give me info on miami weather	weather
let's take a look at the weather	weather
can you let me know if it will be warm this week	weather
what kind of weather does miami have	weather
what's today's high and low	weather
tell me the weather report for tallahassee	weather
tell me the forecast	weather
can you tell the temperature it will tomorrow	weather
what is the weather going to be like tomorrow	weather
what does the forecast look like	weather
what's today's weather	weather
what's the weather looking like	weather
how is the weather looking in seattle	weather
can you tell me what the weather will be please	weather
what is the high temperature for tomorrow	weather
what's the climate like in chicago	weather
what is the weather forecast looking like for seattle	weather
what's the humidity today	weather
can you do a coin flip for me ai	flip_coin
flip the coin, i choose heads	flip_coin
just flip a coin	flip_coin
flip a coin for me	flip_coin
i need you to flip a coin	flip_coin
flip a coin and let me know if it lands on heads or tails, please	flip_coin
i want a coin flipped	flip_coin
i want you to flip a fair sided coin	flip_coin
please go ahead and flip a coin	flip_coin
flip a coin heads or tails	flip_coin
lets do a coin toss, i call tails	flip_coin
spin a coin	flip_coin
flip that dime	flip_coin
how about a coin flip	flip_coin
i want you to flip a coin	flip_coin
do a virtual coin flip and tell me if i win as tails	flip_coin
i need to do a fair coin flip	flip_coin
flip that coin now	flip_coin
toss a coin and tell me what it lands on	flip_coin
if you flip a coin, i call tails	flip_coin
take a coin and flip it and i call tails	flip_coin
do heads or tails	flip_coin
let's decide with a coin flip	flip_coin
can you flip a coin for me	flip_coin
flip a coin, you're tails and i'm heads	flip_coin
flip a coin now	flip_coin
flip a two sided coin and tell me what it lands on	flip_coin
flip a quarter	flip_coin
coin flip, choose heads	flip_coin
i call tails for a coin flip you need to do right now	flip_coin
lets flip for it	flip_coin
filp a coin, i call heads	flip_coin
flip coin ai	flip_coin
flip a coin for me ai	flip_coin
i ned you to flip a coin	flip_coin
flip a coin one time	flip_coin
please flip a coin, i choose heads!	flip_coin
flip that coin please, i choose heads	flip_coin
flip coin, heads!	flip_coin
toss a coin i will take heads	flip_coin
go ahead and flip that coin, i choose heads	flip_coin
flip a coin, i'm heads	flip_coin
let's settle it with a coin flip	flip_coin
ai, heads or tails	flip_coin
flip the coin	flip_coin
flip a fair coin i win if it's tails	flip_coin
may you stop a paymet on my account	freeze_account
place a stop on my bank account	freeze_account
i'd like to put a freeze on my bank account	freeze_account
stop all payments to my bank account	freeze_account
place a hold on my chase money market market account at once	freeze_account
place a stop on my main account for me please	freeze_account
can you please freeze my bank account	freeze_account
stop payments from my bank	freeze_account
please immediately block my navy federal credit union account	freeze_account
could you put a stop on my bank account	freeze_account
i would appreciate it if you put a stop on my bank account	freeze_account
i need you to block my chase account immediately	freeze_account
please freeze my account	freeze_account
can you freeze my bank account	freeze_account
are you able to put a stop on my bank account	freeze_account
please block my discover account immediately	freeze_account
my account at the bank needs to be frozen	freeze_account
can we stop my bank account	freeze_account
help me freeze my bank account, please	freeze_account
i want to freeze my bank account	freeze_account
please pause my banking actions	freeze_account
please make sure my account is frozen	freeze_account
i need you to act swiftly and freeze all activity on my capital one checking	freeze_account
block my bank of america immdediately	freeze_account
please put a block on my discover account immediately	freeze_account
can you block my chase account right away please	freeze_account
i need a stop placed on my bank account please	freeze_account
i'd like a block on my charles schwab account immediately	freeze_account
place a hold on my bank account	freeze_account
can you please put a stop on my bank account	freeze_account
please stop my account	freeze_account
i need my savings account placed under a block as soon as possible	freeze_account
terminate the account	freeze_account
freeze my account immediately	freeze_account
i want you to immediatly block any further activity on my bb&t bank account	freeze_account
no payments on my bank account	freeze_account
i want my bank account frozen	freeze_account
put a freeze on my bank account	freeze_account
i need to hold off on my account	freeze_account
i need you to place a stop on my bank account, thank you	freeze_account
put a hold on my account	freeze_account
i need a block put on my chase account right away	freeze_account
could you freeze my account, please	freeze_account
please put a block on my wells fargo account	freeze_account
i am going to need a block put on my chase account right away	freeze_account
i want a block placed on my checking account right away	freeze_account
please put a block on my capital one account immediately	freeze_account
please look into the latest status of my credit card application	application_status
is my credit card application approved	application_status
how long to process my credit card application	application_status
how will i know when my application for a credit card has been processed	application_status
i want to be updated on the most recent status of my credit card application	application_status
can you let me know if my visa card has been approved	application_status
has my credit card application been processed yet	application_status
what exactly is the status of my application for the credit card	application_status
do you know if my amex card app went through	application_status
what's the status on my application for the hsbc credit card	application_status
can you check if my mastercard application has been reviewed yet	application_status
when will my cc application process	application_status
at what point will the review of my credit card application be completed	application_status
i would like an update on the progress of my credit card application	application_status
tell me if my application has been processed yet, i signed up for a credit card recently	application_status
what status is my card application in	application_status
tell me the present status of the credit card application i submitted	application_status
has my mastercard application gone through the process	application_status
did the application i put in for a mastercard go through yet	application_status
could you check and see if my credit card application has been processed and approved or not	application_status
has my card application successfully gone through	application_status
look into the status of the credit card application i submitted recently for my new card	application_status
have i gotten confirmation for my credit card app	application_status
tell me a little more about the status of my credit card application	application_status
go to the credit card site and check if my application has gone through	application_status
please get me an update on the status of my credit card application	application_status
in what status is my credit card application	application_status
has the discover card approved my app	application_status
have they looked over my app for the new credit card yet	application_status
can you check and see if my credit card application has been approved or not	application_status
how can i track the progress of my credit card application	application_status
help with credit card application status	application_status
has my mastercard application gone through yet	application_status
did the application for my visa card finish	application_status
can you let me know the status of my discover credit card application status	application_status
has my credit card application been approved yet	application_status
how far along is my credit card application	application_status
what is the current status of my credit card application	application_status
has my application for discover card gone through yet	application_status
has my application for a new credit card been processed	application_status
i want to know how is my credit card application going	application_status
can you check if my credit card application has been processed	application_status
when will my credit card app be approved	application_status
i put in a credit card application, so what is the status with it currently	application_status
i would like to know if my visa card application has been approved	application_status
i filed a credit card application so what is going on with it	application_status
did they process the credit card i applied for	application_status
check the status of my credit card application for me	application_status
the next time i change my oil, when should it be	oil_change_when
in how many miles do i need to schedule my oil change	oil_change_when
how long can you go between oil changes	oil_change_when
how often should the oil get changed	oil_change_when
when's the next time i should go for an oil change	oil_change_when
how long does oil last in a car	oil_change_when
when is my car due for its next oil change	oil_change_when
oil changes are typical done how often	oil_change_when
do i need to have my oil changed after 3000 miles	oil_change_when
when's my next oil change due	oil_change_when
when do i need to change my oil again	oil_change_when
when do people typically change their oil	oil_change_when
tell me when i should change me oil	oil_change_when
when should my oil get changed	oil_change_when
what is the time frame for changing oil	oil_change_when
when should change oil tell me please	oil_change_when
when should i get my car's oil changed next	oil_change_when
how much longer until i need an oil change	oil_change_when
when will my car need an oil change	oil_change_when
what is the next date that i should change my oil at	oil_change_when
am i ready for an oil change soon	oil_change_when
i really must know when should i get my oil changed next	oil_change_when
when's the next time i should change my oil	oil_change_when
is my oil change coming up soon	oil_change_when
when will i need to change my oil again	oil_change_when
what is the due date for my next oil change	oil_change_when
when should i get the oil changed in my car	oil_change_when
when do i change my oil	oil_change_when
i wanna know when should i get my oil changed next	oil_change_when
when should i change my oil again	oil_change_when
how soon should i have my oil changed	oil_change_when
when do i need to get an oil change	oil_change_when
how often should i have my oil changed	oil_change_when
what is the recommended interval to get my oil changed	oil_change_when
how long can i go before changing my oil	oil_change_when
how long before i need an oil change	oil_change_when
should i get an oil change	oil_change_when
i must know when should i get my oil changed next	oil_change_when
when am i due for my next oil change	oil_change_when
when does this car need oil changes	oil_change_when
how soon until i will need to get my oil changed	oil_change_when
how do i know when i need my next oil change	oil_change_when
at which mileage, should i get my oil changed	oil_change_when
when should i get my oil changed	oil_change_when
when would you recommend i get my oil changed	oil_change_when
when would it be required for me to get my oil changed	oil_change_when
at what point will i need another oil change	oil_change_when
when must i change oil	oil_change_when
i want some nike's, is there enough in my wells fargo account	balance
check my checking balance	balance
what is the value of my bank accounts	balance
is there enough money in my discover account for airplane tickets	balance
what's my total net worth in all of my bank accounts	balance
please tell me my bank balance	balance
is there enough in my savings account to get a new tv	balance
will the money in my capital one account cover a new washing machine	balance
how much money is left in my bank accounts	balance
what is the total of my bank accounts	balance
is there enough in my wells fargo account to buy some nike's	balance
will i have enough to get a new roku with my savings account	balance
how much is left of mastercard	balance
check my wells fargo account to see if i have enough for these nike's	balance
do i have enough money in my first hawaiian bank account for a vacation	balance
do i have any cash left	balance
what's the balance of my bank accounts	balance
do i have enough money in my charles schwab account to get a new baseball bat	balance
is there enough money in my bank of hawaii for vacation	balance
how much is in savings	balance
what is the balance in my pnc account	balance
what's my pnc balance	balance
please tell me how much money i have in my bank accounts	balance
what's my checking account balance	balance
what's my savings balance at chase	balance
how much money do i have in checking	balance
how much money do i have in all of my accounts	balance
do i have enough in my boa account for a new pair of skis	balance
whats the combined total of the money inside my bank accounts	balance
do i have enough in my chase account for a plane ticket	balance
what amount of money is in my bank accounts	balance
how much do i have in the bank	balance
check my bank balance	balance
do i have enough money in my chase account for a new refrigerator	balance
how much do i have in my bank accounts	balance
what is the balance of my bank accounts	balance
how much money do i have in my pnc account	balance
what's the balance in my checking	balance
i need to know my bank balance	balance
what is my bank balance	balance
what is the balance of my bank of american account	balance
i wish to know the balance of my bank of american account	balance
what is my savings account balance	balance
check chase bank for my checking balance	balance
how much money do i have in my various bank accounts	balance
how much do i have in my checking	balance
what's my account balance	balance
is there any money left	balance
is tehre enough in my bluebird account for groceries this week	balance
do you know who i am	user_name
let me know the name you have for me	user_name
what name do you call me by	user_name
you wrote what for my name	user_name
i need to know the name that you have for me	user_name
what do you know me by	user_name
call my name	user_name
i need to know what names you have for me	user_name
how do you refer to me	user_name
say what you think my name is	user_name
how is my name saved	user_name
let me know what do you call me	user_name
i want to hear my name	user_name
you refer to me as what	user_name
tell me your guess of what my name is	user_name
what is the name you call me	user_name
you have what name for me	user_name
what's my name	user_name
how do you address my name	user_name
could you tell me my name	user_name
what name do you refer to me as	user_name
show me what you think my name is	user_name
what name do you have listed for me	user_name
what is my name	user_name
regarding my name, whats it saved as	user_name
please tell me the name that you have for me	user_name
tell me my name	user_name
what do you think i'm called	user_name
can you tell me my name for me	user_name
how does my name appear	user_name
tell me what my name is	user_name
what is my name saved as in your system	user_name
what's the name that you have for me, please	user_name
what is the name you associate with me	user_name
do you remember my name	user_name
do you know what you call me	user_name
please tell me the name you use for me	user_name
how do you reference me	user_name
i want you to let me know what names you have for me	user_name
what name do you have for me	user_name
call me by my name	user_name
do you call me a certain name	user_name
what do you refer to me as	user_name
could you let me know what names you have for me	user_name
how do you address me	user_name
whats my name saved under	user_name
what is the name you call me saved as	user_name
can you tell me what you call me	user_name
by what name do you refer to me	user_name
tell me my name the way its saved	user_name
how much time do i need to prepare chicken	cook_time
how long does it take to make pho	cook_time
how long will it take to make the wings	cook_time
how long should i bake the brownies for	cook_time
how long does it take to cook a pork chop	cook_time
how long does it take to prepare a lasagna	cook_time
how long should i cook the cookie dough	cook_time
what's the usual time for tuna casserole	cook_time
how long should i boil noodles for	cook_time
how long is it acceptable to carmelize onions	cook_time
how long should i cook a ny steak	cook_time
how long will it take to make an omelet	cook_time
how long does it take to prepare pot roast	cook_time
how many minutes do i cook baked ziti	cook_time
the steak must go under the broiler for how long	cook_time
how long do you cook pasta for	cook_time
how long do i cook this for	cook_time
how long should this be in the oven	cook_time
how much time does it take to boil an egg	cook_time
how long do i cook the chicken roast	cook_time
how long should i expect beef stroganoff to prepare	cook_time
how long should i cook the ham for	cook_time
what's the average cooking time for cooking wings	cook_time
how long does pizza take	cook_time
how long do i need to cook lasagne for	cook_time
what is the proper cooking time for this	cook_time
how long do i cook pork	cook_time
how long should i cook the steak for	cook_time
how long to cook a frozen pizza	cook_time
so how long do you think the chicken will take	cook_time
if i cook the pizza at 400 degrees how long must it be in for	cook_time
how long do the brownies have to cook	cook_time
how long should i cook country fried potatoes for	cook_time
what's the cooking time for chicken alfredo	cook_time
how long does it take to make shrimp scampi	cook_time
how long does it take to bake a pork loin	cook_time
what is the necessary amount of time required to prepare pot roast	cook_time
how many minutes should i put meal the cake in the oven	cook_time
i want to bake brownies, how long do they bake for	cook_time
how long should i cook pho for	cook_time
i need to know how long to cook chicken for	cook_time
bake time for brownies	cook_time
how long to grill thick steaks	cook_time
how long should i cook a steak for	cook_time
how long will it take me to make baked chicken	cook_time
how long do i boil eggs	cook_time
should i cook this for a long time	cook_time
how long do i put sugar cookies in for	cook_time
how long should a cake bake	cook_time
how long should i bake a cake	cook_time
how long to i bake the brownies	cook_time
can you get me a table for 3 at olive garden at 7pm	restaurant_reservation
reverse a table for 5 at burger king under the name sara at 6	restaurant_reservation
can i make a reservation for 2 at state bird for 7:30, please	restaurant_reservation
i need a table at gemma for nine at two	restaurant_reservation
please make a reservation for me: party of two, february 22nd at chili's, two in the afternoon	restaurant_reservation
reserve a table for 4 at red robin under the name kevin at 7	restaurant_reservation
please reserve a table for 2 at lucky's under the name melissa at 7 pm	restaurant_reservation
i gotta make a reservation for 8 pm at red robin for 3	restaurant_reservation
get reservations at olive garden for two at 7:00pm under michael	restaurant_reservation
i want to have a table for 2 at the broadmore around 6	restaurant_reservation
reserve a table for 3 at outback steakhouse under the name lance at 7:00pm	restaurant_reservation
please reserve a table for two at olive garden at 7:00pm for michael	restaurant_reservation
make a reservation for wheeler party of 3 for 5pm at andrea's steakhouse	restaurant_reservation
can you get me a table for 3 at captain d's at 2pm	restaurant_reservation
martins needs a table for 5 people at tropicana at 8pm precisely	restaurant_reservation
can you get me a table for 2 at mexico viejo at 3pm	restaurant_reservation
reserve a table for 4 at red lobster under the name dave at 7:30pm	restaurant_reservation
i'd like a reservation for 2 at olive garden for 5 pm today	restaurant_reservation
can i make a reservation for 8 pm at red robin for 3	restaurant_reservation
i need you to reserve at table for a party of four at devon's for 6:00 pm	restaurant_reservation
a table for two needs to be reserved for 7:00pm at olive garden using the name michael	restaurant_reservation
michael will reserve a table for two at 7:00pm for olive garden	restaurant_reservation
make a reservation for three at prime rib at 6:30 pm	restaurant_reservation
book a reservation for 8 pm at red robin under the name kevin	restaurant_reservation
i'd like to set up a reservation for kibble at 4	restaurant_reservation
are there any open reservations at outback tonight	restaurant_reservation
reserve a table for 2 at red lobster at 8:00	restaurant_reservation
is there a reservation available at ruth chris today	restaurant_reservation
you have to reserve a table for 4 at red robin under the name kevin at 7	restaurant_reservation
can you get me a table for 5 at outback steakhouse at 6:30pm	restaurant_reservation
hey, i need to make a reservation for three at umi, six pm on february 30th	restaurant_reservation
can you get me a table for 1 at the vega at 1pm	restaurant_reservation
can you get me a table for 5 at johnnys	restaurant_reservation
make me a reservation for 5 at coral for 10 pm immediately	restaurant_reservation
please make a reservation for 2 at olive garden for 5 pm today	restaurant_reservation
i need you to book a reservation for 8 pm at red robin under the name kevin	restaurant_reservation
i need a reservation at 8 on the 22nd of november at ruth's	restaurant_reservation
help me reserve a table for 3 at lucky's under the name crystal at 8 pm	restaurant_reservation
allow me to turn on the lights	restaurant_reservation
can i have a table held at the outback steakhouse for johnson at 5	restaurant_reservation
get a table for me at 7 for 3 people at olive garden	restaurant_reservation
reserve a table for 6 at morton's under the name jaime at 8:30pm	restaurant_reservation
are there 8pm tables available at texas roadhouse	restaurant_reservation
can you reserve a table for 2 at red lobster at 8pm	restaurant_reservation
hello, i'd like a reservation for two at the olive garden at six tonight	restaurant_reservation
i need you to reserve a table for 6:00 pm for three at devon's seafood	restaurant_reservation
book a reservation for 2 at olive garden under the name jim	restaurant_reservation
the table should be reserved at 8pm at tropicana using martins name and it should be for 5 people	restaurant_reservation
you need to call the melt in lakewood for a table for at 2:00, monday, the first week in march	restaurant_reservation
would you please schedule a reservation for 2 at lucky's under the name sam at 7:30pm	restaurant_reservation
i need to book a reservation for 3 at xenophobe under the name zebee	restaurant_reservation
reserve a table for 3 under the name wheeler at andrea's steakhouse for 5pm	restaurant_reservation
what hobbies pique your interest	what_are_your_hobbies
tell me what you do in your free time	what_are_your_hobbies
what types of hobbies do you enjoy	what_are_your_hobbies
what sorts of things are you into	what_are_your_hobbies
what are your hobbies in life	what_are_your_hobbies
what do you do with your free time	what_are_your_hobbies
please share your hobbies with me	what_are_your_hobbies
do you have any hobbies	what_are_your_hobbies
do you have anything you enjoy to do	what_are_your_hobbies
what do you like to do besides work	what_are_your_hobbies
what are some of your hobbies	what_are_your_hobbies
so what sort of hobbies are you into	what_are_your_hobbies
i'd like to know your hobbies	what_are_your_hobbies
i want to talk to you about your hobbies	what_are_your_hobbies
what hobbies do you like doing	what_are_your_hobbies
are you involved in hobbies	what_are_your_hobbies
what kind of hobbies do you have	what_are_your_hobbies
do you have hobbies	what_are_your_hobbies
does the ai have hobbies	what_are_your_hobbies
what do you like to do for fun	what_are_your_hobbies
what do you engage in during your free time	what_are_your_hobbies
tell me what you do for fun	what_are_your_hobbies
might you have any hobbies	what_are_your_hobbies
what are your favorite activities	what_are_your_hobbies
what do you like to do in your free time	what_are_your_hobbies
what do you enjoy doing in your leisure time	what_are_your_hobbies
give me examples of what some of your hobbies are	what_are_your_hobbies
what kind of activities do you enjoy	what_are_your_hobbies
what do you like to do when you have spare time	what_are_your_hobbies
lets talk about your hobbies	what_are_your_hobbies
i wanna know your hobbies	what_are_your_hobbies
what kinds of things are you into	what_are_your_hobbies
what sorts of hobbies do you enjoy	what_are_your_hobbies
